,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,Stay_at_home
2553,Louisiana,US,4/20/2020,24523,1328,1
2554,Louisiana,US,4/21/2020,24854,1405,1
2555,Louisiana,US,4/22/2020,25258,1473,1
2556,Louisiana,US,4/23/2020,25739,1599,1
2557,Louisiana,US,4/24/2020,26140,1660,1
2558,Louisiana,US,4/25/2020,26512,1707,1
2559,Louisiana,US,4/26/2020,26773,1729,1
2576,Maine,US,1/22/2020,0,0,0
2577,Maine,US,1/23/2020,0,0,0
2578,Maine,US,1/24/2020,0,0,0
2579,Maine,US,1/25/2020,0,0,0
2580,Maine,US,1/26/2020,0,0,0
2581,Maine,US,1/27/2020,0,0,0
2582,Maine,US,1/28/2020,0,0,0
2583,Maine,US,1/29/2020,0,0,0
2584,Maine,US,1/30/2020,0,0,0
2585,Maine,US,1/31/2020,0,0,0
2586,Maine,US,2/1/2020,0,0,0
2587,Maine,US,2/2/2020,0,0,0
2588,Maine,US,2/3/2020,0,0,0
2589,Maine,US,2/4/2020,0,0,0
2590,Maine,US,2/5/2020,0,0,0
2591,Maine,US,2/6/2020,0,0,0
2592,Maine,US,2/7/2020,0,0,0
2593,Maine,US,2/8/2020,0,0,0
2594,Maine,US,2/9/2020,0,0,0
2595,Maine,US,2/10/2020,0,0,0
2596,Maine,US,2/11/2020,0,0,0
2597,Maine,US,2/12/2020,0,0,0
2598,Maine,US,2/13/2020,0,0,0
2599,Maine,US,2/14/2020,0,0,0
2600,Maine,US,2/15/2020,0,0,0
2601,Maine,US,2/16/2020,0,0,0
2602,Maine,US,2/17/2020,0,0,0
2603,Maine,US,2/18/2020,0,0,0
2604,Maine,US,2/19/2020,0,0,0
2605,Maine,US,2/20/2020,0,0,0
2606,Maine,US,2/21/2020,0,0,0
2607,Maine,US,2/22/2020,0,0,0
2608,Maine,US,2/23/2020,0,0,0
2609,Maine,US,2/24/2020,0,0,0
2610,Maine,US,2/25/2020,0,0,0
2611,Maine,US,2/26/2020,0,0,0
2612,Maine,US,2/27/2020,0,0,0
2613,Maine,US,2/28/2020,0,0,0
2614,Maine,US,2/29/2020,0,0,0
2615,Maine,US,3/1/2020,0,0,0
2616,Maine,US,3/2/2020,0,0,0
2617,Maine,US,3/3/2020,0,0,0
2618,Maine,US,3/4/2020,0,0,0
2619,Maine,US,3/5/2020,0,0,0
2620,Maine,US,3/6/2020,0,0,0
2621,Maine,US,3/7/2020,0,0,0
2622,Maine,US,3/8/2020,0,0,0
2623,Maine,US,3/9/2020,0,0,0
2624,Maine,US,3/10/2020,0,0,0
2625,Maine,US,3/11/2020,0,0,0
2626,Maine,US,3/12/2020,1,0,0
2627,Maine,US,3/13/2020,3,0,0
2628,Maine,US,3/14/2020,3,0,0
2629,Maine,US,3/15/2020,2,0,0
2630,Maine,US,3/16/2020,17,0,0
2631,Maine,US,3/17/2020,26,0,0
2632,Maine,US,3/18/2020,35,0,0
2633,Maine,US,3/19/2020,52,0,0
2634,Maine,US,3/20/2020,56,0,0
2635,Maine,US,3/21/2020,70,0,0
2636,Maine,US,3/22/2020,89,0,0
2637,Maine,US,3/23/2020,107,0,0
2638,Maine,US,3/24/2020,118,0,0
2639,Maine,US,3/25/2020,142,0,0
2640,Maine,US,3/26/2020,155,0,0
2641,Maine,US,3/27/2020,168,1,0
2642,Maine,US,3/28/2020,211,1,0
2643,Maine,US,3/29/2020,253,3,0
2644,Maine,US,3/30/2020,275,3,0
2645,Maine,US,3/31/2020,303,5,0
2646,Maine,US,4/1/2020,303,5,0
2647,Maine,US,4/2/2020,376,7,1
2648,Maine,US,4/3/2020,432,9,1
2649,Maine,US,4/4/2020,456,10,1
2650,Maine,US,4/5/2020,470,10,1
2651,Maine,US,4/6/2020,499,10,1
2652,Maine,US,4/7/2020,519,12,1
2653,Maine,US,4/8/2020,537,14,1
2654,Maine,US,4/9/2020,560,16,1
2655,Maine,US,4/10/2020,586,17,1
2656,Maine,US,4/11/2020,616,19,1
2657,Maine,US,4/12/2020,633,19,1
2658,Maine,US,4/13/2020,698,19,1
2659,Maine,US,4/14/2020,735,20,1
2660,Maine,US,4/15/2020,770,24,1
2661,Maine,US,4/16/2020,796,27,1
2662,Maine,US,4/17/2020,827,29,1
2663,Maine,US,4/18/2020,847,32,1
2664,Maine,US,4/19/2020,867,34,1
2665,Maine,US,4/20/2020,875,35,1
2666,Maine,US,4/21/2020,888,36,1
2667,Maine,US,4/22/2020,907,39,1
2668,Maine,US,4/23/2020,937,44,1
2669,Maine,US,4/24/2020,965,47,1
2670,Maine,US,4/25/2020,965,47,1
2671,Maine,US,4/26/2020,1015,50,1
2688,Maryland,US,1/22/2020,0,0,0
2689,Maryland,US,1/23/2020,0,0,0
2690,Maryland,US,1/24/2020,0,0,0
2691,Maryland,US,1/25/2020,0,0,0
2692,Maryland,US,1/26/2020,0,0,0
2693,Maryland,US,1/27/2020,0,0,0
2694,Maryland,US,1/28/2020,0,0,0
2695,Maryland,US,1/29/2020,0,0,0
2696,Maryland,US,1/30/2020,0,0,0
2697,Maryland,US,1/31/2020,0,0,0
2698,Maryland,US,2/1/2020,0,0,0
2699,Maryland,US,2/2/2020,0,0,0
2700,Maryland,US,2/3/2020,0,0,0
2701,Maryland,US,2/4/2020,0,0,0
2702,Maryland,US,2/5/2020,0,0,0
2703,Maryland,US,2/6/2020,0,0,0
2704,Maryland,US,2/7/2020,0,0,0
2705,Maryland,US,2/8/2020,0,0,0
2706,Maryland,US,2/9/2020,0,0,0
2707,Maryland,US,2/10/2020,0,0,0
2708,Maryland,US,2/11/2020,0,0,0
2709,Maryland,US,2/12/2020,0,0,0
2710,Maryland,US,2/13/2020,0,0,0
2711,Maryland,US,2/14/2020,0,0,0
2712,Maryland,US,2/15/2020,0,0,0
2713,Maryland,US,2/16/2020,0,0,0
2714,Maryland,US,2/17/2020,0,0,0
2715,Maryland,US,2/18/2020,0,0,0
2716,Maryland,US,2/19/2020,0,0,0
2717,Maryland,US,2/20/2020,0,0,0
2718,Maryland,US,2/21/2020,0,0,0
2719,Maryland,US,2/22/2020,0,0,0
2720,Maryland,US,2/23/2020,0,0,0
2721,Maryland,US,2/24/2020,0,0,0
2722,Maryland,US,2/25/2020,0,0,0
2723,Maryland,US,2/26/2020,0,0,0
2724,Maryland,US,2/27/2020,0,0,0
2725,Maryland,US,2/28/2020,0,0,0
2726,Maryland,US,2/29/2020,0,0,0
2727,Maryland,US,3/1/2020,0,0,0
2728,Maryland,US,3/2/2020,0,0,0
2729,Maryland,US,3/3/2020,0,0,0
2730,Maryland,US,3/4/2020,0,0,0
2731,Maryland,US,3/5/2020,0,0,0
2732,Maryland,US,3/6/2020,3,0,0
2733,Maryland,US,3/7/2020,3,0,0
2734,Maryland,US,3/8/2020,5,0,0
2735,Maryland,US,3/9/2020,5,0,0
2736,Maryland,US,3/10/2020,8,0,0
2737,Maryland,US,3/11/2020,9,0,0
2738,Maryland,US,3/12/2020,12,0,0
2739,Maryland,US,3/13/2020,18,0,0
2740,Maryland,US,3/14/2020,27,0,0
2741,Maryland,US,3/15/2020,24,0,0
2742,Maryland,US,3/16/2020,42,0,0
2743,Maryland,US,3/17/2020,60,0,0
2744,Maryland,US,3/18/2020,85,0,0
2745,Maryland,US,3/19/2020,107,1,0
2746,Maryland,US,3/20/2020,149,2,0
2747,Maryland,US,3/21/2020,193,2,0
2748,Maryland,US,3/22/2020,244,3,0
2749,Maryland,US,3/23/2020,290,3,0
2750,Maryland,US,3/24/2020,349,4,0
2751,Maryland,US,3/25/2020,425,4,0
2752,Maryland,US,3/26/2020,583,4,0
2753,Maryland,US,3/27/2020,775,5,0
2754,Maryland,US,3/28/2020,995,5,0
2755,Maryland,US,3/29/2020,1239,10,0
2756,Maryland,US,3/30/2020,1413,15,1
2757,Maryland,US,3/31/2020,1660,18,1
2758,Maryland,US,4/1/2020,1986,31,1
2759,Maryland,US,4/2/2020,2331,36,1
2760,Maryland,US,4/3/2020,2758,43,1
2761,Maryland,US,4/4/2020,3125,54,1
2762,Maryland,US,4/5/2020,3617,67,1
2763,Maryland,US,4/6/2020,4045,91,1
2764,Maryland,US,4/7/2020,4371,103,1
2765,Maryland,US,4/8/2020,5529,124,1
2766,Maryland,US,4/9/2020,6185,138,1
2767,Maryland,US,4/10/2020,6968,171,1
2768,Maryland,US,4/11/2020,7694,206,1
2769,Maryland,US,4/12/2020,8225,236,1
2770,Maryland,US,4/13/2020,8936,262,1
2771,Maryland,US,4/14/2020,9472,302,1
2772,Maryland,US,4/15/2020,10032,311,1
2773,Maryland,US,4/16/2020,10784,319,1
2774,Maryland,US,4/17/2020,11572,334,1
2775,Maryland,US,4/18/2020,12326,421,1
2776,Maryland,US,4/19/2020,12847,461,1
2777,Maryland,US,4/20/2020,13684,582,1
2778,Maryland,US,4/21/2020,14193,652,1
2779,Maryland,US,4/22/2020,14775,698,1
2780,Maryland,US,4/23/2020,15737,748,1
2781,Maryland,US,4/24/2020,16616,798,1
2782,Maryland,US,4/25/2020,17766,875,1
2783,Maryland,US,4/26/2020,18581,910,1
2800,Massachusetts,US,1/22/2020,0,0,0
2801,Massachusetts,US,1/23/2020,0,0,0
2802,Massachusetts,US,1/24/2020,0,0,0
2803,Massachusetts,US,1/25/2020,0,0,0
2804,Massachusetts,US,1/26/2020,0,0,0
2805,Massachusetts,US,1/27/2020,0,0,0
2806,Massachusetts,US,1/28/2020,0,0,0
2807,Massachusetts,US,1/29/2020,0,0,0
2808,Massachusetts,US,1/30/2020,0,0,0
2809,Massachusetts,US,1/31/2020,0,0,0
2810,Massachusetts,US,2/1/2020,1,0,0
2811,Massachusetts,US,2/2/2020,1,0,0
2812,Massachusetts,US,2/3/2020,1,0,0
2813,Massachusetts,US,2/4/2020,1,0,0
2814,Massachusetts,US,2/5/2020,1,0,0
2815,Massachusetts,US,2/6/2020,1,0,0
2816,Massachusetts,US,2/7/2020,1,0,0
2817,Massachusetts,US,2/8/2020,1,0,0
2818,Massachusetts,US,2/9/2020,1,0,0
2819,Massachusetts,US,2/10/2020,1,0,0
2820,Massachusetts,US,2/11/2020,1,0,0
2821,Massachusetts,US,2/12/2020,1,0,0
2822,Massachusetts,US,2/13/2020,1,0,0
2823,Massachusetts,US,2/14/2020,1,0,0
2824,Massachusetts,US,2/15/2020,1,0,0
2825,Massachusetts,US,2/16/2020,1,0,0
2826,Massachusetts,US,2/17/2020,1,0,0
2827,Massachusetts,US,2/18/2020,1,0,0
2828,Massachusetts,US,2/19/2020,1,0,0
2829,Massachusetts,US,2/20/2020,1,0,0
2830,Massachusetts,US,2/21/2020,1,0,0
2831,Massachusetts,US,2/22/2020,1,0,0
2832,Massachusetts,US,2/23/2020,1,0,0
2833,Massachusetts,US,2/24/2020,1,0,0
2834,Massachusetts,US,2/25/2020,1,0,0
2835,Massachusetts,US,2/26/2020,1,0,0
2836,Massachusetts,US,2/27/2020,1,0,0
2837,Massachusetts,US,2/28/2020,1,0,0
2838,Massachusetts,US,2/29/2020,1,0,0
2839,Massachusetts,US,3/1/2020,1,0,0
2840,Massachusetts,US,3/2/2020,1,0,0
2841,Massachusetts,US,3/3/2020,2,0,0
2842,Massachusetts,US,3/4/2020,2,0,0
2843,Massachusetts,US,3/5/2020,2,0,0
2844,Massachusetts,US,3/6/2020,6,0,0
2845,Massachusetts,US,3/7/2020,6,0,0
2846,Massachusetts,US,3/8/2020,22,0,0
2847,Massachusetts,US,3/9/2020,22,0,0
2848,Massachusetts,US,3/10/2020,41,0,0
2849,Massachusetts,US,3/11/2020,92,0,0
2850,Massachusetts,US,3/12/2020,107,0,0
2851,Massachusetts,US,3/13/2020,123,0,0
2852,Massachusetts,US,3/14/2020,138,0,0
2853,Massachusetts,US,3/15/2020,138,0,0
2854,Massachusetts,US,3/16/2020,187,0,0
2855,Massachusetts,US,3/17/2020,217,0,0
2856,Massachusetts,US,3/18/2020,252,0,0
2857,Massachusetts,US,3/19/2020,328,0,0
2858,Massachusetts,US,3/20/2020,413,1,0
2859,Massachusetts,US,3/21/2020,523,1,0
2860,Massachusetts,US,3/22/2020,640,5,0
2861,Massachusetts,US,3/23/2020,777,9,0
2862,Massachusetts,US,3/24/2020,1159,11,1
2863,Massachusetts,US,3/25/2020,1838,15,1
2864,Massachusetts,US,3/26/2020,2417,25,1
2865,Massachusetts,US,3/27/2020,3240,35,1
2866,Massachusetts,US,3/28/2020,4257,44,1
2867,Massachusetts,US,3/29/2020,4955,48,1
2868,Massachusetts,US,3/30/2020,5752,56,1
2869,Massachusetts,US,3/31/2020,6620,89,1
2870,Massachusetts,US,4/1/2020,7738,122,1
2871,Massachusetts,US,4/2/2020,8966,154,1
2872,Massachusetts,US,4/3/2020,10402,192,1
2873,Massachusetts,US,4/4/2020,11736,216,1
2874,Massachusetts,US,4/5/2020,12500,231,1
2875,Massachusetts,US,4/6/2020,13837,260,1
2876,Massachusetts,US,4/7/2020,15202,356,1
2877,Massachusetts,US,4/8/2020,16790,433,1
2878,Massachusetts,US,4/9/2020,18941,503,1
2879,Massachusetts,US,4/10/2020,20974,599,1
2880,Massachusetts,US,4/11/2020,22860,686,1
2881,Massachusetts,US,4/12/2020,25475,756,1
2882,Massachusetts,US,4/13/2020,26867,844,1
2883,Massachusetts,US,4/14/2020,28164,844,1
2884,Massachusetts,US,4/15/2020,29918,1108,1
2885,Massachusetts,US,4/16/2020,32181,1108,1
2886,Massachusetts,US,4/17/2020,34402,1245,1
2887,Massachusetts,US,4/18/2020,36372,1404,1
2888,Massachusetts,US,4/19/2020,38077,1706,1
2889,Massachusetts,US,4/20/2020,38077,1706,1
2890,Massachusetts,US,4/21/2020,41199,1961,1
2891,Massachusetts,US,4/22/2020,42944,2182,1
2892,Massachusetts,US,4/23/2020,46023,2360,1
2893,Massachusetts,US,4/24/2020,50969,2556,1
2894,Massachusetts,US,4/25/2020,53348,2730,1
2895,Massachusetts,US,4/26/2020,54938,2899,1
2912,Michigan,US,1/22/2020,0,0,0
2913,Michigan,US,1/23/2020,0,0,0
2914,Michigan,US,1/24/2020,0,0,0
2915,Michigan,US,1/25/2020,0,0,0
2916,Michigan,US,1/26/2020,0,0,0
2917,Michigan,US,1/27/2020,0,0,0
2918,Michigan,US,1/28/2020,0,0,0
2919,Michigan,US,1/29/2020,0,0,0
2920,Michigan,US,1/30/2020,0,0,0
2921,Michigan,US,1/31/2020,0,0,0
2922,Michigan,US,2/1/2020,0,0,0
2923,Michigan,US,2/2/2020,0,0,0
2924,Michigan,US,2/3/2020,0,0,0
2925,Michigan,US,2/4/2020,0,0,0
2926,Michigan,US,2/5/2020,0,0,0
2927,Michigan,US,2/6/2020,0,0,0
2928,Michigan,US,2/7/2020,0,0,0
2929,Michigan,US,2/8/2020,0,0,0
2930,Michigan,US,2/9/2020,0,0,0
2931,Michigan,US,2/10/2020,0,0,0
2932,Michigan,US,2/11/2020,0,0,0
2933,Michigan,US,2/12/2020,0,0,0
2934,Michigan,US,2/13/2020,0,0,0
2935,Michigan,US,2/14/2020,0,0,0
2936,Michigan,US,2/15/2020,0,0,0
2937,Michigan,US,2/16/2020,0,0,0
2938,Michigan,US,2/17/2020,0,0,0
2939,Michigan,US,2/18/2020,0,0,0
2940,Michigan,US,2/19/2020,0,0,0
2941,Michigan,US,2/20/2020,0,0,0
2942,Michigan,US,2/21/2020,0,0,0
2943,Michigan,US,2/22/2020,0,0,0
2944,Michigan,US,2/23/2020,0,0,0
2945,Michigan,US,2/24/2020,0,0,0
2946,Michigan,US,2/25/2020,0,0,0
2947,Michigan,US,2/26/2020,0,0,0
2948,Michigan,US,2/27/2020,0,0,0
2949,Michigan,US,2/28/2020,0,0,0
2950,Michigan,US,2/29/2020,0,0,0
2951,Michigan,US,3/1/2020,0,0,0
2952,Michigan,US,3/2/2020,0,0,0
2953,Michigan,US,3/3/2020,0,0,0
2954,Michigan,US,3/4/2020,0,0,0
2955,Michigan,US,3/5/2020,0,0,0
2956,Michigan,US,3/6/2020,0,0,0
2957,Michigan,US,3/7/2020,0,0,0
2958,Michigan,US,3/8/2020,0,0,0
2959,Michigan,US,3/9/2020,0,0,0
2960,Michigan,US,3/10/2020,0,0,0
2961,Michigan,US,3/11/2020,2,0,0
2962,Michigan,US,3/12/2020,2,0,0
2963,Michigan,US,3/13/2020,16,0,0
2964,Michigan,US,3/14/2020,25,0,0
2965,Michigan,US,3/15/2020,32,0,0
2966,Michigan,US,3/16/2020,54,0,0
2967,Michigan,US,3/17/2020,63,0,0
2968,Michigan,US,3/18/2020,119,1,0
2969,Michigan,US,3/19/2020,259,1,0
2970,Michigan,US,3/20/2020,402,1,0
2971,Michigan,US,3/21/2020,540,3,0
2972,Michigan,US,3/22/2020,1035,9,0
2973,Michigan,US,3/23/2020,1329,15,0
2974,Michigan,US,3/24/2020,1793,24,1
2975,Michigan,US,3/25/2020,2296,43,1
2976,Michigan,US,3/26/2020,2845,61,1
2977,Michigan,US,3/27/2020,3634,92,1
2978,Michigan,US,3/28/2020,4650,111,1
2979,Michigan,US,3/29/2020,5488,132,1
2980,Michigan,US,3/30/2020,6498,184,1
2981,Michigan,US,3/31/2020,7615,259,1
2982,Michigan,US,4/1/2020,9315,335,1
2983,Michigan,US,4/2/2020,10791,417,1
2984,Michigan,US,4/3/2020,12744,479,1
2985,Michigan,US,4/4/2020,14225,540,1
2986,Michigan,US,4/5/2020,15718,617,1
2987,Michigan,US,4/6/2020,17221,727,1
2988,Michigan,US,4/7/2020,18970,845,1
2989,Michigan,US,4/8/2020,20346,959,1
2990,Michigan,US,4/9/2020,21504,1076,1
2991,Michigan,US,4/10/2020,22434,1276,1
2992,Michigan,US,4/11/2020,23605,1384,1
2993,Michigan,US,4/12/2020,24244,1479,1
2994,Michigan,US,4/13/2020,25635,1602,1
2995,Michigan,US,4/14/2020,27001,1768,1
2996,Michigan,US,4/15/2020,28059,1921,1
2997,Michigan,US,4/16/2020,28809,1996,1
2998,Michigan,US,4/17/2020,30023,2227,1
2999,Michigan,US,4/18/2020,30791,2308,1
3000,Michigan,US,4/19/2020,31424,2391,1
3001,Michigan,US,4/20/2020,32000,2468,1
3002,Michigan,US,4/21/2020,32667,2575,1
3003,Michigan,US,4/22/2020,33966,2813,1
3004,Michigan,US,4/23/2020,35296,2977,1
3005,Michigan,US,4/24/2020,36666,3085,1
3006,Michigan,US,4/25/2020,37074,3155,1
3007,Michigan,US,4/26/2020,37778,3315,1
3024,Minnesota,US,1/22/2020,0,0,0
3025,Minnesota,US,1/23/2020,0,0,0
3026,Minnesota,US,1/24/2020,0,0,0
3027,Minnesota,US,1/25/2020,0,0,0
3028,Minnesota,US,1/26/2020,0,0,0
3029,Minnesota,US,1/27/2020,0,0,0
3030,Minnesota,US,1/28/2020,0,0,0
3031,Minnesota,US,1/29/2020,0,0,0
3032,Minnesota,US,1/30/2020,0,0,0
3033,Minnesota,US,1/31/2020,0,0,0
3034,Minnesota,US,2/1/2020,0,0,0
3035,Minnesota,US,2/2/2020,0,0,0
3036,Minnesota,US,2/3/2020,0,0,0
3037,Minnesota,US,2/4/2020,0,0,0
3038,Minnesota,US,2/5/2020,0,0,0
3039,Minnesota,US,2/6/2020,0,0,0
3040,Minnesota,US,2/7/2020,0,0,0
3041,Minnesota,US,2/8/2020,0,0,0
3042,Minnesota,US,2/9/2020,0,0,0
3043,Minnesota,US,2/10/2020,0,0,0
3044,Minnesota,US,2/11/2020,0,0,0
3045,Minnesota,US,2/12/2020,0,0,0
3046,Minnesota,US,2/13/2020,0,0,0
3047,Minnesota,US,2/14/2020,0,0,0
3048,Minnesota,US,2/15/2020,0,0,0
3049,Minnesota,US,2/16/2020,0,0,0
3050,Minnesota,US,2/17/2020,0,0,0
3051,Minnesota,US,2/18/2020,0,0,0
3052,Minnesota,US,2/19/2020,0,0,0
3053,Minnesota,US,2/20/2020,0,0,0
3054,Minnesota,US,2/21/2020,0,0,0
3055,Minnesota,US,2/22/2020,0,0,0
3056,Minnesota,US,2/23/2020,0,0,0
3057,Minnesota,US,2/24/2020,0,0,0
3058,Minnesota,US,2/25/2020,0,0,0
3059,Minnesota,US,2/26/2020,0,0,0
3060,Minnesota,US,2/27/2020,0,0,0
3061,Minnesota,US,2/28/2020,0,0,0
3062,Minnesota,US,2/29/2020,0,0,0
3063,Minnesota,US,3/1/2020,0,0,0
3064,Minnesota,US,3/2/2020,0,0,0
3065,Minnesota,US,3/3/2020,0,0,0
3066,Minnesota,US,3/4/2020,0,0,0
3067,Minnesota,US,3/5/2020,0,0,0
3068,Minnesota,US,3/6/2020,1,0,0
3069,Minnesota,US,3/7/2020,1,0,0
3070,Minnesota,US,3/8/2020,1,0,0
3071,Minnesota,US,3/9/2020,2,0,0
3072,Minnesota,US,3/10/2020,2,0,0
3073,Minnesota,US,3/11/2020,5,0,0
3074,Minnesota,US,3/12/2020,9,0,0
3075,Minnesota,US,3/13/2020,14,0,0
3076,Minnesota,US,3/14/2020,21,0,0
3077,Minnesota,US,3/15/2020,21,0,0
3078,Minnesota,US,3/16/2020,53,0,0
3079,Minnesota,US,3/17/2020,59,0,0
3080,Minnesota,US,3/18/2020,77,0,0
3081,Minnesota,US,3/19/2020,89,0,0
3082,Minnesota,US,3/20/2020,113,0,0
3083,Minnesota,US,3/21/2020,134,1,0
3084,Minnesota,US,3/22/2020,167,1,0
3085,Minnesota,US,3/23/2020,234,1,0
3086,Minnesota,US,3/24/2020,261,1,0
3087,Minnesota,US,3/25/2020,286,1,0
3088,Minnesota,US,3/26/2020,344,2,0
3089,Minnesota,US,3/27/2020,396,4,1
3090,Minnesota,US,3/28/2020,441,5,1
3091,Minnesota,US,3/29/2020,503,9,1
3092,Minnesota,US,3/30/2020,576,10,1
3093,Minnesota,US,3/31/2020,629,12,1
3094,Minnesota,US,4/1/2020,689,17,1
3095,Minnesota,US,4/2/2020,742,18,1
3096,Minnesota,US,4/3/2020,788,22,1
3097,Minnesota,US,4/4/2020,865,24,1
3098,Minnesota,US,4/5/2020,935,29,1
3099,Minnesota,US,4/6/2020,986,30,1
3100,Minnesota,US,4/7/2020,1069,34,1
3101,Minnesota,US,4/8/2020,1154,39,1
3102,Minnesota,US,4/9/2020,1240,50,1
3103,Minnesota,US,4/10/2020,1336,57,1
3104,Minnesota,US,4/11/2020,1427,64,1
3105,Minnesota,US,4/12/2020,1621,70,1
3106,Minnesota,US,4/13/2020,1621,70,1
3107,Minnesota,US,4/14/2020,1695,79,1
3108,Minnesota,US,4/15/2020,1809,87,1
3109,Minnesota,US,4/16/2020,1809,87,1
3110,Minnesota,US,4/17/2020,2070,111,1
3111,Minnesota,US,4/18/2020,2209,121,1
3112,Minnesota,US,4/19/2020,2356,134,1
3113,Minnesota,US,4/20/2020,2470,143,1
3114,Minnesota,US,4/21/2020,2567,160,1
3115,Minnesota,US,4/22/2020,2722,179,1
3116,Minnesota,US,4/23/2020,2942,200,1
3117,Minnesota,US,4/24/2020,3185,221,1
3118,Minnesota,US,4/25/2020,3446,244,1
3119,Minnesota,US,4/26/2020,3602,272,1
3136,Mississippi,US,1/22/2020,0,0,0
3137,Mississippi,US,1/23/2020,0,0,0
3138,Mississippi,US,1/24/2020,0,0,0
3139,Mississippi,US,1/25/2020,0,0,0
3140,Mississippi,US,1/26/2020,0,0,0
3141,Mississippi,US,1/27/2020,0,0,0
3142,Mississippi,US,1/28/2020,0,0,0
3143,Mississippi,US,1/29/2020,0,0,0
3144,Mississippi,US,1/30/2020,0,0,0
3145,Mississippi,US,1/31/2020,0,0,0
3146,Mississippi,US,2/1/2020,0,0,0
3147,Mississippi,US,2/2/2020,0,0,0
3148,Mississippi,US,2/3/2020,0,0,0
3149,Mississippi,US,2/4/2020,0,0,0
3150,Mississippi,US,2/5/2020,0,0,0
3151,Mississippi,US,2/6/2020,0,0,0
3152,Mississippi,US,2/7/2020,0,0,0
3153,Mississippi,US,2/8/2020,0,0,0
3154,Mississippi,US,2/9/2020,0,0,0
3155,Mississippi,US,2/10/2020,0,0,0
3156,Mississippi,US,2/11/2020,0,0,0
3157,Mississippi,US,2/12/2020,0,0,0
3158,Mississippi,US,2/13/2020,0,0,0
3159,Mississippi,US,2/14/2020,0,0,0
3160,Mississippi,US,2/15/2020,0,0,0
3161,Mississippi,US,2/16/2020,0,0,0
3162,Mississippi,US,2/17/2020,0,0,0
3163,Mississippi,US,2/18/2020,0,0,0
3164,Mississippi,US,2/19/2020,0,0,0
3165,Mississippi,US,2/20/2020,0,0,0
3166,Mississippi,US,2/21/2020,0,0,0
3167,Mississippi,US,2/22/2020,0,0,0
3168,Mississippi,US,2/23/2020,0,0,0
3169,Mississippi,US,2/24/2020,0,0,0
3170,Mississippi,US,2/25/2020,0,0,0
3171,Mississippi,US,2/26/2020,0,0,0
3172,Mississippi,US,2/27/2020,0,0,0
3173,Mississippi,US,2/28/2020,0,0,0
3174,Mississippi,US,2/29/2020,0,0,0
3175,Mississippi,US,3/1/2020,0,0,0
3176,Mississippi,US,3/2/2020,0,0,0
3177,Mississippi,US,3/3/2020,0,0,0
3178,Mississippi,US,3/4/2020,0,0,0
3179,Mississippi,US,3/5/2020,0,0,0
3180,Mississippi,US,3/6/2020,0,0,0
3181,Mississippi,US,3/7/2020,0,0,0
3182,Mississippi,US,3/8/2020,0,0,0
3183,Mississippi,US,3/9/2020,0,0,0
3184,Mississippi,US,3/10/2020,0,0,0
3185,Mississippi,US,3/11/2020,0,0,0
3186,Mississippi,US,3/12/2020,1,0,0
3187,Mississippi,US,3/13/2020,6,0,0
3188,Mississippi,US,3/14/2020,6,0,0
3189,Mississippi,US,3/15/2020,6,0,0
3190,Mississippi,US,3/16/2020,12,0,0
3191,Mississippi,US,3/17/2020,21,0,0
3192,Mississippi,US,3/18/2020,34,0,0
3193,Mississippi,US,3/19/2020,50,1,0
3194,Mississippi,US,3/20/2020,80,1,0
3195,Mississippi,US,3/21/2020,140,1,0
3196,Mississippi,US,3/22/2020,207,1,0
3197,Mississippi,US,3/23/2020,249,1,0
3198,Mississippi,US,3/24/2020,320,1,0
3199,Mississippi,US,3/25/2020,377,3,0
3200,Mississippi,US,3/26/2020,485,6,0
3201,Mississippi,US,3/27/2020,579,8,0
3202,Mississippi,US,3/28/2020,663,13,0
3203,Mississippi,US,3/29/2020,759,14,0
3204,Mississippi,US,3/30/2020,847,16,0
3205,Mississippi,US,3/31/2020,937,20,0
3206,Mississippi,US,4/1/2020,1073,22,0
3207,Mississippi,US,4/2/2020,1177,26,0
3208,Mississippi,US,4/3/2020,1358,29,1
3209,Mississippi,US,4/4/2020,1455,35,1
3210,Mississippi,US,4/5/2020,1638,43,1
3211,Mississippi,US,4/6/2020,1738,51,1
3212,Mississippi,US,4/7/2020,1915,60,1
3213,Mississippi,US,4/8/2020,2003,67,1
3214,Mississippi,US,4/9/2020,2260,76,1
3215,Mississippi,US,4/10/2020,2469,82,1
3216,Mississippi,US,4/11/2020,2642,93,1
3217,Mississippi,US,4/12/2020,2781,96,1
3218,Mississippi,US,4/13/2020,2942,98,1
3219,Mississippi,US,4/14/2020,3087,111,1
3220,Mississippi,US,4/15/2020,3360,122,1
3221,Mississippi,US,4/16/2020,3624,129,1
3222,Mississippi,US,4/17/2020,3793,140,1
3223,Mississippi,US,4/18/2020,3974,152,1
3224,Mississippi,US,4/19/2020,4274,159,1
3225,Mississippi,US,4/20/2020,4512,169,1
3226,Mississippi,US,4/21/2020,4716,183,1
3227,Mississippi,US,4/22/2020,4894,193,1
3228,Mississippi,US,4/23/2020,5153,201,1
3229,Mississippi,US,4/24/2020,5434,209,1
3230,Mississippi,US,4/25/2020,5718,221,1
3231,Mississippi,US,4/26/2020,5911,227,1
3248,Missouri,US,1/22/2020,0,0,0
3249,Missouri,US,1/23/2020,0,0,0
